clues,institucion,entidad,en_operacion,nombre_unidad
JCSSA005601,SSA,14,false,CENTRO DE SALUD TEPATITLAN
JCSSA005613,SSA,14,true,CENTRO DE SALUD CAPILLA DE GUADALUPE
JCSSA005625,SSA,14,true,CENTRO DE SALUD MEZCALA
JCSSA005630,SSA,14,true,CENTRO DE SALUD CAPILLA DE MILPILLAS
JCSSA005642,SSA,14,true,CENTRO DE SALUD PEGUEROS
JCSSA005654,SSA,14,false,CENTRO DE SALUD SAN JOSÉ DE GRACIA
JCSSA005666,SSA,14,true,CENTRO DE SALUD TECOMATLÁN
JCSSA005671,SSA,14,false,CENTRO DE SALUD TEQUILA
JCSSA005683,SSA,14,true,CENTRO DE SALUD JALPILLA
JCSSA005695,SSA,14,true,CENTRO DE SALUD EL SALVADOR
JCSSA005700,SSA,14,true,CARAVANA DE LA SALUD EL SALVADOR
JCSSA005712,SSA,14,true,CENTRO DE SALUD SAN PEDRO ANALCO
JCSSA005724,SSA,14,true,CENTRO DE SALUD TEUCHITLÁN
JCSSA005736,SSA,14,true,CENTRO DE SALUD LABOR DE RIVERA
JCSSA005741,SSA,14,true,CENTRO DE SALUD LA VEGA
JCSSA005753,SSA,14,true,CENTRO DE SALUD TIZAPAN EL ALTO
JCSSA005765,SSA,14,false,UNIDAD MOVIL TIZAPAN EL ALTO
JCSSA005770,SSA,14,true,CENTRO DE SALUD VILLA EMILIANO ZAPATA
JCSSA005782,SSA,14,false,CENTRO DE SALUD TLAJOMULCO DE ZUÑIGA
JCSSA005794,SSA,14,false,UNIDAD MÓVIL TLAJOMULCO
JCSSA005806,SSA,14,true,CENTRO DE SALUD SAN JUAN EVÁNGELISTA
JCSSA005811,SSA,14,true,CENTRO DE SALUD CAJITITLAN
JCSSA005823,SSA,14,false,CENTRO DE SALUD SAN MIGUEL CUYUTLAN
JCSSA005835,SSA,14,true,CENTRO DE SALUD NICOLÁS R. CASILLAS
JCSSA005840,SSA,14,false,CENTRO DE SALUD SAN LUCAS EVÁNGELISTA
JCSSA005852,SSA,14,false,CENTRO DE SALUD SAN SEBASTIAN EL GRANDE
JCSSA005864,SSA,14,true,CENTRO DE SALUD SANTA CRUZ DE LAS FLORES
JCSSA005876,SSA,14,false,CENTRO DE SALUD SANTA CRUZ DEL VALLE
JCSSA005881,SSA,14,true,CENTRO DE ATENCIÓN INTEGRAL EN SALUD MENTAL ESTANCIA PROLONGADA
JCSSA005893,SSA,14,true,CENTRO DE SALUD ZAPOTE DEL VALLE
JCSSA005905,SSA,14,true,CENTRO DE SALUD BUENAVISTA TLAJOMULCO
JCSSA005910,SSA,14,true,CENTRO DE SALUD LA ALAMEDA
JCSSA005922,SSA,14,false,CENTRO DE SALUD CERRO DEL CUATRO
JCSSA005934,SSA,14,true,CENTRO DE SALUD LA DURAZNERA
JCSSA005946,SSA,14,true,CENTRO DE SALUD MANUEL LÓPEZ COTILLA
JCSSA005951,SSA,14,true,CENTRO DE SALUD SAN JOSÉ TATEPOSCO
JCSSA005963,SSA,14,true,CENTRO DE SALUD SANTA MARÍA TEQUEPEXPAN
JCSSA005975,SSA,14,true,CENTRO DE SALUD TOLUQUILLA
JCSSA005980,SSA,14,true,CENTRO DE SALUD PINTAS DE ABAJO
JCSSA005992,SSA,14,true,CENTRO DE SALUD SAN MARTÍN DE LAS FLORES
JCSSA006004,SSA,14,true,CENTRO DE SALUD SANTA ROSALIA
JCSSA006016,SSA,14,true,CENTRO DE SALUD SAN PEDRITO
JCSSA006021,SSA,14,true,CENTRO DE SALUD LAS JUNTAS
JCSSA006033,SSA,14,false,CENTRO DE SALUD BUENOS AIRES
JCSSA006045,SSA,14,true,CENTRO DE SALUD TLAQUEPAQUE ROSALES
JCSSA006050,SSA,14,true,CENTRO DE SALUD SANTA ANITA
JCSSA006062,SSA,14,false,CENTRO DE SALUD TOLIMAN
JCSSA006074,SSA,14,false,UNIDAD MÓVIL TOLIMAN I
JCSSA006086,SSA,14,false,UNIDAD MÓVIL TOLIMAN II
JCSSA006091,SSA,14,false,CENTRO DE SALUD COPALA
JCSSA006103,SSA,14,true,CENTRO DE SALUD SANTA ELENA
JCSSA006115,SSA,14,false,HOSPITAL COMUNITARIO TOMATLÁN
JCSSA006120,SSA,14,false,MÓDULO TOMATLÁN I
JCSSA006132,SSA,14,false,MÓDULO TOMATLÁN II
JCSSA006144,SSA,14,false,MÓDULO TOMATLÁN III
JCSSA006156,SSA,14,true,CENTRO DE SALUD CAMPO ACOSTA
JCSSA006161,SSA,14,true,CENTRO DE SALUD CRUZ DE LORETO
JCSSA006173,SSA,14,true,CENTRO DE SALUD GARGANTILLO
JCSSA006185,SSA,14,true,CENTRO DE SALUD LA GLORIA
JCSSA006190,SSA,14,true,CENTRO DE SALUD JOSÉ MA. MORELOS
JCSSA006202,SSA,14,true,CENTRO DE SALUD LLANO GRANDE CACALUTA
JCSSA006214,SSA,14,true,CENTRO DE SALUD SAN RAFAEL DE LOS MORENO
JCSSA006226,SSA,14,true,CENTRO DE SALUD EL TEQUESQUITE
JCSSA006231,SSA,14,true,CENTRO DE SALUD EL TULE
JCSSA006243,SSA,14,true,CENTRO DE SALUD JOSÉ MA. PINO SUÁREZ
JCSSA006255,SSA,14,false,MÓDULO TONALÁ I
JCSSA006260,SSA,14,true,CENTRO DE SALUD SAN GASPAR DE LAS FLORES
JCSSA006272,SSA,14,true,CENTRO DE SALUD LOMAS DEL CAMICHÍN
JCSSA006284,SSA,14,true,CENTRO DE SALUD SANTA CRUZ DE LAS HUERTAS
JCSSA006296,SSA,14,true,CENTRO DE SALUD COLONIA JALISCO
JCSSA006301,SSA,14,true,CENTRO DE SALUD SANTA PAULA
JCSSA006313,SSA,14,true,CENTRO DE SALUD ZALATITÁN
JCSSA006325,SSA,14,true,CENTRO DE SALUD BASILIO BADILLO
JCSSA006330,SSA,14,true,CENTRO DE SALUD EL ROSARIO
JCSSA006342,SSA,14,true,CENTRO DE SALUD TONALÁ
JCSSA006354,SSA,14,true,CENTRO DE SALUD LOMA BONITA
JCSSA006366,SSA,14,true,CENTRO DE SALUD PUENTE GRANDE
JCSSA006371,SSA,14,false,CENTRO DE SALUD TONAYA
JCSSA006383,SSA,14,true,MÓDULO COATLANCILLO
JCSSA006395,SSA,14,true,CENTRO DE SALUD TONILA
JCSSA006400,SSA,14,true,UNIDAD MÓVIL TONILA
JCSSA006412,SSA,14,true,CENTRO DE SALUD SAN MARCOS
JCSSA006424,SSA,14,false,CENTRO DE SALUD TOTATICHE
JCSSA006436,SSA,14,false,MODULO TOTATICHE
JCSSA006441,SSA,14,true,CENTRO DE SALUD TEMASTIAN
JCSSA006453,SSA,14,false,CENTRO DE SALUD TOTOTLAN
JCSSA006465,SSA,14,true,MÓDULO TOTOTLÁN
JCSSA006470,SSA,14,false,CENTRO DE SALUD TUXCACUESCO
JCSSA006482,SSA,14,true,CARAVANA DE LA SALUD TUXCACUESCO
JCSSA006494,SSA,14,true,CENTRO DE SALUD APULCO
JCSSA006506,SSA,14,true,CENTRO DE SALUD TUXCUECA
JCSSA006511,SSA,14,true,UNIDAD MÓVIL TUXCUECA
JCSSA006523,SSA,14,true,CENTRO DE SALUD SAN LUIS SOYATLAN
JCSSA006535,SSA,14,false,UNIDAD MÓVIL TUXPAN I
JCSSA006540,SSA,14,true,UNIDAD MOVIL TUXPAN II
JCSSA006552,SSA,14,true,CENTRO DE SALUD TUXPAN
JCSSA006564,SSA,14,true,CENTRO DE SALUD UNION DE SAN ANTONIO
JCSSA006576,SSA,14,true,UNIDAD MÓVIL UNIÓN DE SAN ANTONIO
JCSSA006581,SSA,14,true,UNIDAD MÓVIL II UNION DE SAN ANTONIO
JCSSA006593,SSA,14,true,CENTRO DE SALUD ESTACIÓN PEDRITO
JCSSA006605,SSA,14,true,CENTRO DE SALUD TLACUITAPAN
JCSSA006610,SSA,14,false,CENTRO DE SALUD UNIÓN DE TULA
JCSSA006622,SSA,14,true,UNIDAD MÓVIL DE UNIÓN DE TULA
JCSSA006634,SSA,14,true,CENTRO DE SALUD IXTLAHUACAN DE SANTIAGO
JCSSA006646,SSA,14,true,CENTRO DE SALUD SAN CLEMENTE
JCSSA006651,SSA,14,false,CENTRO DE SALUD VALLE DE GUADALUPE
JCSSA006663,SSA,14,false,CENTRO DE SALUD VALLE DE JUÁREZ
JCSSA006675,SSA,14,false,UNIDAD MOVIL VALLE DE JUÁREZ
JCSSA006680,SSA,14,true,CENTRO DE SALUD PASO DE PIEDRA
JCSSA006692,SSA,14,false,CENTRO DE SALUD SAN GABRIEL
JCSSA006704,SSA,14,false,UNIDAD MOVIL  SAN GABRIEL I
JCSSA006716,SSA,14,false,UNIDAD MÓVIL SAN GABRIEL II
JCSSA006721,SSA,14,false,CENTRO DE SALUD ALISTA
JCSSA006733,SSA,14,false,CENTRO DE SALUD EL JAZMIN
JCSSA006745,SSA,14,true,CENTRO DE SALUD JIQUILPAN
JCSSA006750,SSA,14,false,CENTRO DE SALUD SAN JOSÉ RINCON
JCSSA006762,SSA,14,false,CENTRO DE SALUD VILLA CORONA
JCSSA006774,SSA,14,true,CENTRO DE SALUD ATOTONILCO EL BAJO
JCSSA006786,SSA,14,true,CENTRO DE SALUD EL BARRO
JCSSA006791,SSA,14,false,CENTRO DE SALUD BUENAVISTA DE VILLA CORONA
JCSSA006803,SSA,14,true,CENTRO DE SALUD JUAN GIL PRECIADO 
JCSSA006815,SSA,14,true,CENTRO DE SALUD VILLA GUERRERO
JCSSA006820,SSA,14,true,MÓDULO VILLA GUERRERO
JCSSA006832,SSA,14,true,CENTRO DE SALUD ATZQUELTÁN
JCSSA006844,SSA,14,false,CENTRO DE SALUD VILLA HIDALGO
JCSSA006856,SSA,14,true,UNIDAD MÓVIL VILLA HIDALGO
JCSSA006861,SSA,14,true,CENTRO DE SALUD TEPUSCO
JCSSA006873,SSA,14,false,CENTRO DE SALUD CAÑADAS DE OBREGÓN
JCSSA006885,SSA,14,true,CENTRO DE SALUD TEMACAPULÍN
JCSSA006890,SSA,14,true,HOSPITAL REGIONAL  YAHUALICA
JCSSA006902,SSA,14,false,MODULO YAHUALICA
JCSSA006914,SSA,14,true,CENTRO DE SALUD YAHUALICA
JCSSA006926,SSA,14,true,CENTRO DE SALUD HUISQUILCO
JCSSA006931,SSA,14,true,CENTRO DE SALUD MANALISCO
JCSSA006943,SSA,14,true,UNIDAD MÓVIL  ZACOALCO
JCSSA006955,SSA,14,true,CENTRO DE SALUD ZACOALCO
JCSSA006960,SSA,14,false,CENTRO DE SALUD BCA. DE OTATES
JCSSA006972,SSA,14,false,CENTRO DE SALUD BARRANCA DE STA CLARA
JCSSA006984,SSA,14,true,CENTRO DE SALUD GENERAL ANDRÉS FIGUEROA
JCSSA006996,SSA,14,true,CENTRO DE SALUD SAN MARCOS EVANGELISTA
JCSSA007001,SSA,14,true,CENTRO DE SALUD VERDIA
JCSSA007013,SSA,14,true,INSTITUTO DERMATOLOGICO DE JALISCO  DR. JOSE BARBA RUBIO
JCSSA007025,SSA,14,false,CLÍNICA ESTATAL DE DISPLACIAS
JCSSA007030,SSA,14,true,INSTITUTO JALISCIENSE DE ALIVIO AL DOLOR Y CUIDADOS PALIATIVOS
JCSSA007042,SSA,14,true,CENTRO DE ATENCION INTEGRAL EN SALUD MENTAL ESTANCIA BREVE
JCSSA007054,SSA,14,false,HOSPITAL GENERAL DE ZAPOPAN (CIVIL)
JCSSA007066,SSA,14,true,HOSPITAL GENERAL DE OCCIDENTE
JCSSA007071,SSA,14,false,UNID.MÓVIL ZAP. NTE # II
JCSSA007083,SSA,14,true,CENTRO DE SALUD BALCONES DE LA CANTERA
JCSSA007095,SSA,14,true,CENTRO DE SALUD LOMAS DE TABACHINES
JCSSA007100,SSA,14,true,CENTRO DE SALUD NUEVO VERGEL
JCSSA007112,SSA,14,true,CENTRO DE SALUD INDIGENA DE MEZQUITAN
JCSSA007124,SSA,14,true,CENTRO DE SALUD EL BRISEÑO
JCSSA007136,SSA,14,true,CENTRO DE SALUD CIUDAD GRANJA
JCSSA007141,SSA,14,true,CENTRO DE SALUD MESA COLORADA
JCSSA007153,SSA,14,true,CENTRO DE SALUD SAN JUAN DE OCOTAN
JCSSA007165,SSA,14,true,CENTRO DE SALUD SANTA ANA TEPETITLAN
JCSSA007170,SSA,14,true,CENTRO DE SALUD HOGARES DE NUEVO MÉXICO
JCSSA007182,SSA,14,true,CENTRO DE SALUD LOS CAJETES
JCSSA007194,SSA,14,false,CENTRO DE SALUD ATEMAJAC
JCSSA007206,SSA,14,true,CENTRO DE SALUD BENITO JUÁREZ
JCSSA007211,SSA,14,true,CENTRO DE SALUD FRANCISCO SARABIA
JCSSA007223,SSA,14,true,CENTRO DE SALUD LA MARTINICA
JCSSA007235,SSA,14,true,CENTRO DE SALUD ARROYO HONDO
JCSSA007240,SSA,14,true,CENTRO DE SALUD MIRAMAR
JCSSA007252,SSA,14,false,CENTRO DE SALUD PARAÍSOS DEL COLLI
JCSSA007264,SSA,14,true,CENTRO DE SALUD EL ZAPOTE
JCSSA007276,SSA,14,true,CENTRO DE SALUD STA MARÍA DEL PUEBLITO
JCSSA007281,SSA,14,false,CENTRO DE SALUD MERCADO BOLA
JCSSA007293,SSA,14,true,CENTRO DE SALUD EL COLLI
JCSSA007305,SSA,14,true,CENTRO DE SALUD ZAPOPAN NORTE I
JCSSA007310,SSA,14,true,CENTRO DE SALUD LOMA BONITA
JCSSA007322,SSA,14,true,CENTRO DE SALUD SANTA MARGARITA
JCSSA007334,SSA,14,true,CENTRO DE SALUD CONSTITUCIÓN
JCSSA007346,SSA,14,true,CENTRO DE SALUD ZAPOPAN NORTE II
JCSSA007351,SSA,14,false,CENTRO DE SALUD LA PRIMAVERA
JCSSA007363,SSA,14,false,CENTRO DE SALUD IXCATAN
JCSSA007375,SSA,14,true,CENTRO DE SALUD NEXTIPAC
JCSSA007380,SSA,14,false,UNIDAD MÓVIL COLONIA NUEVO MÉXICO
JCSSA007392,SSA,14,true,CENTRO DE SALUD NUEVO MÉXICO
JCSSA007404,SSA,14,true,CENTRO DE SALUD SAN ESTEBAN
JCSSA007416,SSA,14,false,UNIDAD MÓVIL TESISTÁN
JCSSA007421,SSA,14,true,CENTRO DE SALUD TESISTAN
JCSSA007433,SSA,14,true,CENTRO DE SALUD LA VENTA DEL ASTILLERO
JCSSA007445,SSA,14,true,CENTRO DE SALUD SAN ISIDRO ZAPOPAN
JCSSA007450,SSA,14,true,CENTRO DE SALUD LOMAS DE LA PRIMAVERA
JCSSA007462,SSA,14,true,CENTRO DE SALUD MESA DE OCOTES
JCSSA007474,SSA,14,true,CENTRO DE SALUD ARENALES TAPATIOS
JCSSA007486,SSA,14,true,UNIDAD MÓVIL  ZAPOTILTIC
JCSSA007491,SSA,14,true,CENTRO DE SALUD ZAPOTILTIC
JCSSA007503,SSA,14,true,CENTRO DE SALUD EL ASERRADERO
JCSSA007515,SSA,14,true,CENTRO DE SALUD FERRERIA
JCSSA007520,SSA,14,false,CENTRO DE SALUD EL RINCON
JCSSA007532,SSA,14,false,CENTRO DE SALUD ZAPOTITLAN
JCSSA007544,SSA,14,false,UNIDAD MOVIL ZAPOTITLAN I
JCSSA007556,SSA,14,true,UNIDAD MÓVIL  ZAPOTITLAN II
JCSSA007561,SSA,14,true,CENTRO DE SALUD SAN JOSÉ DEL CARMEN
JCSSA007573,SSA,14,false,CENTRO DE SALUD ZAPOTLAN DEL REY
JCSSA007585,SSA,14,true,UNIDAD MÓVIL ZAPOTLAN DEL REY I
JCSSA007590,SSA,14,true,CENTRO DE SALUD AHUATLÁN
JCSSA007602,SSA,14,true,CENTRO DE SALUD OTATLAN
JCSSA007614,SSA,14,true,CENTRO DE SALUD TECUALTITAN
JCSSA007626,SSA,14,false,MÓDULO I ZAPOTLANEJO
JCSSA007631,SSA,14,false,MÓDULO II ZAPOTLANEJO
JCSSA007643,SSA,14,false,CENTRO DE SALUD ZAPOTLANEJO
JCSSA007655,SSA,14,true,CENTRO DE SALUD LA PURÍSIMA
JCSSA007660,SSA,14,true,CENTRO DE SALUD LA LAJA
JCSSA007672,SSA,14,true,CENTRO DE SALUD MATATLÁN
JCSSA007684,SSA,14,true,CENTRO DE SALUD SAN JOSÉ DE LAS FLORES
JCSSA007696,SSA,14,true,CENTRO DE SALUD SANTA FÉ
JCSSA007701,SSA,14,true,CENTRO DE SALUD EL SAUCILLO DE MALDONADO
JCSSA007713,SSA,14,true,CENTRO DE SALUD JAUJA
JCSSA007725,SSA,14,false,MÓDULO EL ROSARIO TONALÁ II
JCSSA007730,SSA,14,true,CENTRO DE SALUD LA PAZ
JCSSA007742,SSA,14,false,UNIDAD MOVIL LA VERDURA
JCSSA007754,SSA,14,false,CARAVANA TIPO 0 ATENGUILLO
JCSSA007766,SSA,14,true,CENTRO DE SALUD SAN NICOLÁS
JCSSA007771,SSA,14,true,CENTRO DE SALUD LA ESTANZUELA
JCSSA007783,SSA,14,true,CENTRO DE SALUD SAN PEDRO
JCSSA007795,SSA,14,false,CENTRO DE SALUD DE HUESCALAPA
JCSSA007800,SSA,14,false,MÓDULO SAN FELIPE DE HÍJAR
JCSSA007812,SSA,14,true,CENTRO DE SALUD LA HUIZACHERA
JCSSA007824,SSA,14,true,CENTRO DE SALUD TULIPANES
JCSSA007836,SSA,14,false,UNIDAD ESPECIALIZADA EN ATENCIÓN OBSTÉTRICA Y CUIDADOS NEONATALES GUADALAJARA
JCSSA007841,SSA,14,true,CENTRO DE SALUD ALAMEDAS DE ZALATITÁN
JCSSA007853,SSA,14,true,CENTRO DE SALUD SAN ISIDRO
JCSSA007865,SSA,14,true,CENTRO DE SALUD CUXPALA
JCSSA007870,SSA,14,false,U. M. JOCOTEPEC
JCSSA007882,SSA,14,true,CENTRO DE SALUD TOTOTLAN CON SERVICIOS AMPLIADOS
JCSSA007894,SSA,14,true,CENTRO DE SALUD HUESCALAPA
JCSSA007906,SSA,14,true,CENTRO DE SALUD SAN ANTONIO TLAYACAPAN
JCSSA007911,SSA,14,true,CENTRO DE SALUD SAN ANTONIO DE FERNÁNDEZ
JCSSA007923,SSA,14,true,CENTRO DE SALUD MALTARAÑA
JCSSA007935,SSA,14,true,CENTRO DE SALUD AMATITAN
JCSSA007940,SSA,14,true,CENTRO DE SALUD EL REFUGIO
JCSSA007952,SSA,14,true,CENTRO DE SALUD POPOTES
JCSSA007964,SSA,14,true,CENTRO DE SALUD SAN IGNACIO CERRO GORDO 2
JCSSA007976,SSA,14,true,CENTRO DE SALUD PARAÍSOS DEL COLLI
JCSSA007981,SSA,14,true,CENTRO DE SALUD HUAXTLA
JCSSA007993,SSA,14,true,CENTRO DE SALUD SANTA CRUZ DEL ASTILLERO
JCSSA008005,SSA,14,false,CENTRO DE SALUD CINCO MINAS
JCSSA008010,SSA,14,true,CENTRO DE SALUD SANTA CRUZ DE LAS FLORES 
JCSSA008022,SSA,14,false,CENTRO DE SALUD AMECA
JCSSA008034,SSA,14,true,CENTRO DE SALUD EL CABEZÓN
JCSSA008046,SSA,14,true,CENTRO DE SALUD SAN MARCOS
JCSSA008051,SSA,14,true,CENTRO DE SALUD TEPEHUAJE DE MORELOS
JCSSA008063,SSA,14,true,ALMACÉN REGIÓN SANITARIA AMECA
JCSSA008075,SSA,14,true,HOSPITAL COMUNITARIO MAZAMITLA
JCSSA008080,SSA,14,true,HOSPITAL COMUNITARIO TAMAZULA
JCSSA008092,SSA,14,true,CENTRO DE SALUD TECOLOTLÁN 
JCSSA008104,SSA,14,true,CENTRO DE SALUD BARRA DE NAVIDAD
JCSSA008116,SSA,14,true,CENTRO DE SALUD SAN PATRICIO
JCSSA008121,SSA,14,true,CENTRO DE SALUD VILLA PURIFICACIÓN
JCSSA008133,SSA,14,true,CENTRO DE SALUD CASIMIRO CASTILLO
JCSSA008145,SSA,14,true,CENTRO DE SALUD COLONIA EJIDAL
JCSSA008150,SSA,14,true,CENTRO DE SALUD LO ARADO
JCSSA008162,SSA,14,true,CENTRO DE SALUD SANTIAGUITO
JCSSA008174,SSA,14,true,CENTRO DE SALUD PUERTA DE LA VEGA
JCSSA008186,SSA,14,true,CENTRO DE SALUD LA PRIMAVERA
JCSSA008191,SSA,14,true,CENTRO DE SALUD COFRADÍA DE LA LUZ
JCSSA008203,SSA,14,true,CENTRO DE SALUD ATEMAJAC
JCSSA008215,SSA,14,true,CENTRO DE SALUD CAÑADAS DE OBREGÓN
JCSSA008220,SSA,14,true,CENTRO DE SALUD VALLE DE GUADALUPE
JCSSA008232,SSA,14,true,CENTRO DE SALUD ACATIC
JCSSA008244,SSA,14,true,CENTRO DE SALUD AYO EL GRANDE
JCSSA008256,SSA,14,true,CENTRO DE SALUD TONAYA
JCSSA008261,SSA,14,true,CENTRO DE SALUD VALLE DE JUAREZ
JCSSA008273,SSA,14,true,CENTRO DE SALUD ATENGUILLO
JCSSA008285,SSA,14,true,CENTRO DE SALUD BARRANCA DE OTATES
JCSSA008290,SSA,14,true,OFICINAS ADMINISTRATIVAS REGIÓN SANITARIA AMECA
JCSSA008302,SSA,14,true,CENTRO DE SALUD EL ARENAL
JCSSA008314,SSA,14,true,CENTRO DE SALUD TOLIMAN
JCSSA008326,SSA,14,true,CENTRO DE SALUD DE LA MESA Y EL FRESNITO
JCSSA008331,SSA,14,true,CENTRO DE SALUD ALISTA
JCSSA008343,SSA,14,true,CENTRO DE SALUD BARRANCA DE SANTA CLARA
JCSSA008355,SSA,14,true,CENTRO DE SALUD GOMEZ FARIAS
JCSSA008360,SSA,14,true,CENTRO DE SALUD EL JAZMÍN
JCSSA008372,SSA,14,true,CENTRO DE SALUD ZAPOTITLAN DE VADILLO
JCSSA008384,SSA,14,true,CENTRO DE SALUD SAN GABRIEL
JCSSA008396,SSA,14,true,CENTRO DE SALUD DE TALPA DE ALLENDE CON SERVICIOS AMPLIADOS
JCSSA008401,SSA,14,true,HOSPITAL COMUNITARIO HUEJUQUILLA EL ALTO
JCSSA008413,SSA,14,false,UNIDAD MÓVIL II PONCITLAN
JCSSA008425,SSA,14,true,HOSPITAL COMUNITARIO CIHUATLÁN
JCSSA008430,SSA,14,true,HOSPITAL GENERAL DE LAGOS DE MORENO
JCSSA008442,SSA,14,true,ALMACÉN FRÍO DE BIOLÓGICOS TLAQUEPAQUE
JCSSA008454,SSA,14,true,HOSPITAL COMUNITARIO OJUELOS
JCSSA008466,SSA,14,false,HOSPITAL ÁNGEL LEAÑO
JCSSA008471,SSA,14,true,ALMACÉN FRÍO DE BIOLÓGICOS GUADALAJARA
JCSSA008483,SSA,14,true,CENTRO DE SALUD EL RINCON
JCSSA008495,SSA,14,true,ALMACÉN FRÍO DE BIOLÓGICOS TAMAZULA
JCSSA008500,SSA,14,true,ALMACEN FRÍO DE BIOLÓGICOS LA BARCA
JCSSA008512,SSA,14,true,ALMACÉN FRÍO DE BIOLÓGICOS AMECA
JCSSA008524,SSA,14,true,CENTRO DE SALUD LAZARO CARDENAS
JCSSA008536,SSA,14,true,CARAVANA DE LA SALUD GÓMEZ FARIAS
JCSSA008541,SSA,14,true,CENTRO DE SALUD IXCATÁN
JCSSA008553,SSA,14,true,ALMACÉN FRÍO DE BIOLÓGICOS AUTLAN
JCSSA008565,SSA,14,true,ALMACÉN FRÍO DE BIOLÓGICOS TONALÁ
JCSSA008570,SSA,14,true,CARAVANA DE LA SALUD ATOYAC
JCSSA008582,SSA,14,true,ALMACÉN FRÍO DE BIOLÓGICOS COLOTLÁN
JCSSA008594,SSA,14,true,ALMACÉN FRÍO DE BIOLÓGICOS ZAPOPAN
JCSSA008606,SSA,14,true,CENTRO DE SALUD MESA DEL TIRADOR
JCSSA008611,SSA,14,true,CENTRO DE SALUD TUXPAN DE BOLAÑOS
JCSSA008623,SSA,14,true,SANIDAD INTERNACIONAL GUADALAJARA
JCSSA008635,SSA,14,true,SANIDAD INTERNACIONAL PUERTO VALLARTA
JCSSA008640,SSA,14,true,CENTRO DE SALUD LOS SAUCES
JCSSA008652,SSA,14,true,ALMACÉN FRÍO DE BIOLÓGICOS CIUDAD GUZMAN
JCSSA008664,SSA,14,true,CENTRO DE SALUD CUYACAPAN
JCSSA008676,SSA,14,true,ALMACÉN FRÍO DE BIOLÓGICOS LAGOS DE MORENO
JCSSA008681,SSA,14,true,CARAVANA DE LA SALUD ACATIC
JCSSA008693,SSA,14,true,CARAVANA DE LA SALUD ARANDAS
JCSSA008705,SSA,14,true,MÓDULO MEXTICACAN
JCSSA008710,SSA,14,true,CENTRO DE SALUD AMACUECA
JCSSA008722,SSA,14,true,CARAVANA DE LA SALUD YAHUALICA
JCSSA008734,SSA,14,true,UNIDAD MÓVIL TECALITLÁN II
JCSSA008746,SSA,14,true,UNIDAD MOVIL MAZAMITLA
JCSSA008751,SSA,14,true,UNIDAD MOVIL TAMAZULA I
JCSSA008763,SSA,14,true,CARAVANA DE LA SALUD VALLE DE JUÁREZ
JCSSA008775,SSA,14,true,UNIDAD MOVIL PIHUAMO II
JCSSA008780,SSA,14,true,UNIDAD MÓVIL SANTA ROSA
JCSSA008792,SSA,14,true,UNIDAD MOVIL LA VERDURA
JCSSA008804,SSA,14,true,CARAVANA DE LA SALUD QUITUPAN I
JCSSA008816,SSA,14,true,ALMACÉN FRÍO DE BIOLÓGICOS TEPATITLÁN
JCSSA008821,SSA,14,false,CARAVANA DE LA SALUD TALPA DE ALLENDE
JCSSA008833,SSA,14,false,MÓDULO CABO CORRIENTES
JCSSA008845,SSA,14,false,MÓDULO CABO CORRIENTES I
JCSSA008850,SSA,14,false,MÓDULO SAN FELIPE DE HÍJAR
JCSSA008862,SSA,14,false,MÓDULO SAN SEBASTIÁN DEL OESTE
JCSSA008874,SSA,14,false,MÓDULO TOMATLÁN I
JCSSA008886,SSA,14,false,MÓDULO TOMATLÁN II
JCSSA008891,SSA,14,false,MÓDULO TOMATLÁN III
JCSSA008903,SSA,14,false,CARAVANA DE LA SALUD PUERTO VALLARTA
JCSSA008915,SSA,14,true,CENTRO DE SALUD HUEJÚCAR
JCSSA008920,SSA,14,true,CARAVANA DE LA SALUD CHIMALTITAN
JCSSA008932,SSA,14,true,CENTRO DE SALUD LAS BOCAS
JCSSA008944,SSA,14,true,CARAVANA DE LA SALUD SANTA MARÍA DE LOS ÁNGELES
JCSSA008956,SSA,14,false,UNIDAD MOVIL OCOTLÁN
JCSSA008961,SSA,14,true,MÓDULO NUEVA COLONIA
JCSSA008973,SSA,14,true,CARAVANA DE LA SALUD TENAMAXTLÁN
JCSSA008985,SSA,14,false,CARAVANA DE LA SALUD CUAUTITLÁN
JCSSA008990,SSA,14,true,CARAVANA DE LA SALUD MIGUEL HIDALGO NUEVO
JCSSA009002,SSA,14,true,CARAVANA DE LA SALUD CHIQUILISTLAN
JCSSA009014,SSA,14,true,CARAVANA DE LA SALUD TIZAPAN EL ALTO
JCSSA009026,SSA,14,true,UNIDAD MÓVIL PABELO
JCSSA009031,SSA,14,true,UNIDAD MÓVIL TECOLOTLÁN
JCSSA009043,SSA,14,true,CARAVANA DE LA SALUD SAN MARTÍN DE BOLAÑOS
JCSSA009055,SSA,14,true,CENTRO DE SALUD QUILA
JCSSA009060,SSA,14,true,CARAVANA DE LA SALUD BETULIA
JCSSA009072,SSA,14,true,CARAVANA DE LA SALUD TEOCALTICHE I
JCSSA009084,SSA,14,true,CARAVANA DE LA SALUD TEOCALTICHE II
JCSSA009096,SSA,14,true,CARAVANA DE LA SALUD SAN JUAN DE LOS LAGOS I
JCSSA009101,SSA,14,true,CARAVANA DE LA SALUD LAGOS I
JCSSA009113,SSA,14,true,CENTRO DE SALUD COPALA
JCSSA009125,SSA,14,true,CENTRO DE SALUD AGUILILLAS
